Title,Authors,Corporate Authors,Editors,Book Editors,Source Title,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Beginning Page,Ending Page,Article Number,DOI,Conference Title,Conference Date,Total Citations,Average per Year,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,sourcearticleID
Is public R&D a complement or substitute for private R&D? A review of the econometric evidence,"David, PA; Hall, BH; Toole, AA",,,,RESEARCH POLICY,APR 2000,2000,29,4-5,,,,497,529,,10.1016/S0048-7333(99)00087-6,,,664,30.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,10,10,11,12,16,20,31,32,28,33,35,44,55,68,60,52,56,75,4,106954
Cooperative R&D and firm performance,"Belderbos, R; Carree, M; Lokshin, B",,,,RESEARCH POLICY,DEC 2004,2004,33,10,,,,1477,1492,,10.1016/j.respol.2004.07.003,,,649,36.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,18,22,24,41,48,41,52,64,60,58,64,73,69,5,106954
Understanding productivity: Lessons from longitudinal microdata,"Bartelsman, EJ; Doms, M",,,,JOURNAL OF ECONOMIC LITERATURE,SEP 2000,2000,38,3,,,,569,594,,10.1257/jel.38.3.569,,,525,23.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,13,18,17,28,31,27,44,35,24,34,38,36,26,28,39,39,32,4,106954
"PRODUCTIVITY, RESEARCH-AND-DEVELOPMENT, AND THE DATA CONSTRAINT","GRILICHES, Z",,,,AMERICAN ECONOMIC REVIEW,MAR 1994,1994,84,1,,,,1,23,,,,,366,13.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,8,10,18,26,13,19,7,18,13,15,24,23,20,16,14,14,11,6,14,15,13,9,12,13,1,106954
Innovation and productivity in SMEs: empirical evidence for Italy,"Hall, Bronwyn H.; Lotti, Francesca; Mairesse, Jacques",,,,SMALL BUSINESS ECONOMICS,JUN 2009,2009,33,1,,,,13,33,,10.1007/s11187-009-9184-8,,,250,19.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,14,18,13,25,28,25,31,33,38,8,106954
Assessing the relative performance of UK university technology transfer offices: parametric and non-parametric evidence,"Chapple, W; Lockett, A; Siegel, D; Wright, M",,,,RESEARCH POLICY,APR 2005,2005,34,3,,,,369,384,,10.1016/j.respol.2005.01.007,26th Annual Conference of the Technology-Transfer-Society,"SEP 29-OCT 01, 2004",238,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,13,11,9,21,11,12,20,16,17,23,25,23,25,2,106954
The role of internationalization in explaining innovation performance,"Kafouros, Mario I.; Buckley, Peter J.; Sharp, John A.; Wang, Chengqi",,,,TECHNOVATION,JAN-FEB 2008,2008,28,1-2,,,,63,74,,10.1016/j.technovation.2007.07.009,,,235,16.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,15,23,15,20,23,27,27,18,24,31,3,106954
"Productivity, innovation and R&D: Micro evidence for Italy","Parisi, Maria Laura; Schiantarelli, Fabio; Sembenelli, Alessandro",,,,EUROPEAN ECONOMIC REVIEW,NOV 2006,2006,50,8,,,,2037,2061,,10.1016/j.euroecorev.2005.08.002,,,212,13.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,10,14,17,23,15,20,23,18,16,27,12,5,106954
"The Gender Wage Gap: Extent, Trends, and Explanations","Blau, Francine D.; Kahn, Lawrence M.",,,,JOURNAL OF ECONOMIC LITERATURE,SEP 2017,2017,55,3,,,,789,865,,10.1257/jel.20160995,,,331,66.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51,101,165,12,834140
ANTITRUST REMEDIES FOR LABOR MARKET POWER,"Naidu, Suresh; Posner, Eric A.; Weyl, Glen",,,,HARVARD LAW REVIEW,DEC 2018,2018,132,2,,,,536,601,,,,,21,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0,834140
Do Employers Have More Monopsony Power in Slack Labor Markets?,"Hirsch, Boris; Jahn, Elke J.; Schnabel, Claus",,,,ILR REVIEW,MAY 2018,2018,71,3,,,,676,704,,10.1177/0019793917720383,,,9,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,1,834140
"Monopsonistic competition, low-wage labour markets, and minimum wages An empirical analysis","Bachmann, Ronald; Frings, Hanna",,,,APPLIED ECONOMICS,2017,2017,49,51,,,,5268,5286,,10.1080/00036846.2017.1302069,,,8,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,834140
THE DRIVERS OF INCOME INEQUALITY IN RICH COUNTRIES,"Nolan, Brian; Richiardi, Matteo G.; Valenzuela, Luis",,,,JOURNAL OF ECONOMIC SURVEYS,SEP 2019,2019,33,4,,,,1285,1324,,10.1111/joes.12328,,,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,834140
Gender Differences in Sorting,"Merlino, Luca Paolo; Parrotta, Pierpaolo; Pozzoli, Dario",,,,INDUSTRIAL RELATIONS,OCT 2018,2018,57,4,,,,671,709,,10.1111/irel.12216,,,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,834140
The Implicit Costs of Motherhood over the Lifecycle: Cross-Cohort Evidence from Administrative Longitudinal Data,"Neumeier, Christian; Sorensen, Todd; Webber, Douglas",,,,SOUTHERN ECONOMIC JOURNAL,JAN 2018,2018,84,3,,,,716,733,,10.1002/soej.12239,,,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,834140
The causal effect of the number of children on gender-specific labour supply elasticities to the firm,"Detilleux, Celine; Deschacht, Nick",,,,INDUSTRIAL RELATIONS JOURNAL,JAN 2021,2021,52,1,,,,2,24,,10.1111/irj.12314,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834140
What Explains Racial/Ethnic Inequality in Job Quality in the Service Sector?,"Storer, Adam; Schneider, Daniel; Harknett, Kristen",,,,AMERICAN SOCIOLOGICAL REVIEW,AUG 2020,2020,85,4,,,,537,572,3122420930018.0,10.1177/0003122420930018,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834140
Monopsony in Labor Markets: A Review,"Manning, Alan",,,,ILR REVIEW,JAN 2021,2021,74,1,,,,3,26,19793920922499.0,10.1177/0019793920922499,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834140
Is the WTO Passe?,"Bagwell, Kyle; Bown, Chad P.; Staiger, Robert W.",,,,JOURNAL OF ECONOMIC LITERATURE,DEC 2016,2016,54.0,4.0,,,,1125,1231,,10.1257/jel.20151192,,,40,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,9,16,3,804915
Winners and Losers in International Trade: The Effects on US Presidential Voting,"Jensen, J. Bradford; Quinn, Dennis P.; Weymouth, Stephen",,,,INTERNATIONAL ORGANIZATION,SUM 2017,2017,71.0,3.0,,,,423,457,,10.1017/S0020818317000194,,,39,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,14,19,1,804915
The Distributional Consequences of Preferential Trade Liberalization: Firm-Level Evidence,"Baccini, Leonardo; Pinto, Pablo M.; Weymouth, Stephen",,,,INTERNATIONAL ORGANIZATION,SPR 2017,2017,71.0,2.0,,,,373,395,,10.1017/S002081831700011X,,,32,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,8,2,804915
The Effects of Trade Policy,"Goldberg, P. K.; Pavcnik, N.",,,"Bagwell, K; Staiger, RW","HANDBOOK OF COMMERCIAL POLICY, VOL 1A",2016,2016,,,,,,161,206,,10.1016/bs.hescop.2016.04.002,,,25,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,8,9,1,804915
Preferential Trade Agreements,"Limao, N.",,,"Bagwell, K; Staiger, RW","HANDBOOK OF COMMERCIAL POLICY, VOL 1B",2016,2016,,,,,,279,367,,10.1016/bs.hescop.2016.04.013,,,22,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,2,804915
Globalizing the Supply Chain: Firm and Industrial Support for US Trade Agreements,"Osgood, Iain",,,,INTERNATIONAL ORGANIZATION,SPR 2018,2018,72.0,2.0,,,,455,484,,10.1017/S002081831800005X,,,15,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,0,804915
Industrial Fragmentation over Trade: The Role of Variation in Global Engagement,"Osgood, Iain",,,,INTERNATIONAL STUDIES QUARTERLY,SEP 2017,2017,61.0,3.0,,,,642,659,,10.1093/isq/sqx027,,,15,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,804915
The Empirical Landscape of Trade Policy,"Bown, C. P.; Crowley, M. A.",,,"Bagwell, K; Staiger, RW","HANDBOOK OF COMMERCIAL POLICY, VOL 1A",2016,2016,,,,,,3,108,,10.1016/bs.hescop.2016.04.015,,,14,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,4,5,0,804915
Accounting for underutilization of trade preference programs: The US generalized system of preferences,"Hakobyan, Shushanik",,,,CANADIAN JOURNAL OF ECONOMICS-REVUE CANADIENNE D ECONOMIQUE,MAY 2015,2015,48.0,2.0,,,,408,436,,10.1111/caje.12131,,,13,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,5,1,804915
Firms and Global Value Chains: Identifying Firms Multidimensional Trade Preferences,"Kim, In Song; Milner, Helen V.; Bernauer, Thomas; Osgood, Iain; Spilker, Gabriele; Tingley, Dustin",,,,INTERNATIONAL STUDIES QUARTERLY,MAR 2019,2019,63.0,1.0,,,,153,167,,10.1093/isq/sqy055,,,12,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,804915
Particulate Pollution and the Productivity of Pear Packers,"Chang, Tom; Zivin, Joshua Graff; Gross, Tal; Neidell, Matthew",,,,AMERICAN ECONOMIC JOURNAL-ECONOMIC POLICY,AUG 2016,2016,8,3.0,,,,141.0,169.0,,10.1257/pol.20150085,,,77,12.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,21,36,3,775262
Air pollution lowers Chinese urbanites' expressed happiness on social media,"Zheng, Siqi; Wang, Jianghao; Sun, Cong; Zhang, Xiaonan; Kahn, Matthew E.",,,,NATURE HUMAN BEHAVIOUR,MAR 2019,2019,3,3.0,,,,237.0,243.0,,10.1038/s41562-018-0521-2,,,52,17.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,31,7,775262
Hydraulic fracturing and infant health: New evidence from Pennsylvania,"Currie, Janet; Greenstone, Michael; Meckel, Katherine",,,,SCIENCE ADVANCES,DEC 2017,2017,3,12.0,,,,,,e1603021,10.1126/sciadv.1603021,,,52,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,17,1,775262
Every Breath You Take-Every Dollar You'll Make: The Long-Term Consequences of the Clean Air Act of 1970,"Isen, Adam; Rossin-Slater, Maya; Walker, W. Reed",,,,JOURNAL OF POLITICAL ECONOMY,JUN 2017,2017,125,3.0,,,,848.0,902.0,,10.1086/691465,,,49,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,13,18,2,775262
Shale gas development and infant health: Evidence from Pennsylvania,"Hill, Elaine L.",,,,JOURNAL OF HEALTH ECONOMICS,SEP 2018,2018,61,,,,,134.0,150.0,,10.1016/j.jhealeco.2018.07.004,,,37,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,19,1,775262
Differences in Behavior and Brain Activity during Hypothetical and Real Choices,"Camerer, Colin; Mobbs, Dean",,,,TRENDS IN COGNITIVE SCIENCES,JAN 2017,2017,21,1.0,,,,46.0,56.0,,10.1016/j.tics.2016.11.001,,,35,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,8,13,0,775262
Measuring environmental inequality,"Boyce, James K.; Zwickl, Klara; Ash, Michael",,,,ECOLOGICAL ECONOMICS,APR 2016,2016,124,,,,,114.0,123.0,,10.1016/j.ecolecon.2016.01.014,,,35,5.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,11,10,0,775262
Quantifying Spillover Effects from Large Land-based Investment: The Case of Mozambique,"Deininger, Klaus; Xia, Fang",,,,WORLD DEVELOPMENT,NOV 2016,2016,87,,,,,227.0,241.0,,10.1016/j.worlddev.2016.06.016,,,34,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,11,9,2,775262
